0.19448,0.027266,0.049115,0.13561,0.080263,0.046387505,0.02628,0.20968,0.048413,0.11479,0.19572,0.64647,0.14149,0.17629,0.14692,0.97177,0.064557,0.032917,0.10955,0.0040051,0.58126,0.31186
0,0,0,0,0,0.067666382,0,0,0,0,0,1.13e-10,0,4.66e-15,0,0,0,3.35e-09,0,0,0.0067937,0
1.06e-06,3.82e-07,4.43e-05,1.12e-06,6.9e-06,0.367284924,1.61e-05,2.46e-05,7.2e-06,6.97e-07,5.01e-05,2.07e-06,7.46e-06,9.23e-09,1.39e-07,4.03e-09,9.63e-06,0.00031467,0.00031467,4.77e-05,9.68e-09,0.0033709
0.029914,0.2745,0.1152,0.015732,0.012266,0.038932143,0.2323,0.0036094,0.015101,0.0086601,0.052083,0.22616,0.78976,0.50994,0.52648,0.24344,0.027849,0.0094821,0.02898,0.11694,0.82528,0.13378
0.030969,0.033928,0.015625,0.0036228,0.00088859,0.038932143,0.063922,0.00066713,0.046022,0.0023451,0.095371,0.16584,0.037621,1.7e-06,0.063513,0.00024906,0.029377,0.097012,0.028433,0.040161,0.00071424,0.060557
0.46212,0.099727,0.67863,0.21904,0.40971,0.019938458,0.46132,0.87389,0.68059,0.86865,0.76374,0.81782,0.53577,0.71635,0.94668,0.28234,0.42697,0.37565,0.57265,0.84912,0.52142,0.366
0.22671,0.15261,0.00058349,0.025544,0.05128,0.028997403,0.34952,0.33257,0.062353,0.014777,0.22296,0.13881,0.76406,0.0075398,0.92374,0.027889,0.10354,0.14538,0.029407,0.26954,0.19245,0.8053
0.27637,0.3263,0.016991,0.14616,0.44383,0.967830924,0.60551,0.15268,0.029723,0.13513,0.68817,0.49302,0.27712,0.72491,0.20627,0.95923,0.92337,0.86476,0.50919,0.41023,0.71468,0.91427
0.011566,0.0068939,0.012001,0.025215,0.00076235,1.06e-06,0.005444,0.0050237,0.024537,0.010533,0.22294,0.047834,0.0098555,0.013576,0.021023,0.0063779,0.34179,0.21628,0.90412,0.15703,0.18108,0.87252
0.34328,0.27835,0.35007,0.1772,0.012131,0.190716681,0.1083,0.00065939,0.05437,0.76855,0.0074289,0.43731,0.18476,0.29898,0.21226,0.0054816,0.30035,0.05699,0.45248,0.77592,0.15386,0.05019
0.039324,0.073802,0.00044649,0.03764,3.17e-06,0.0557232,0.0040237,0.00018988,0.00023248,0.00087123,0.009474,0.013681,0.0016394,0.004797,0.00042161,0.71218,0.032119,0.035411,0.12226,0.22872,0.0086446,0.10001
0.00088849,0.0005534,0.0010412,0.038531,0.0011351,0.038932143,0.022391,0.00047296,0.017874,0.0040256,0.0036726,0.0027771,0.0026299,0.00067029,0.00036445,0.017392,0.0042535,0.0037845,0.11159,0.016243,0.016032,0.050268
0.015836,0.0077524,0.19641,0.010826,0.43627,2.82e-06,0.15097,0.38097,0.25253,0.057871,0.21991,0.00077103,0.0055149,0.0082793,0.026669,0.011094,0.0087622,0.31826,0.27589,0.11103,0.0018204,0.81934
0.010421,0.010421,0.013906,0.00091822,0.00089658,0.939797062,0.00025974,2.43e-05,8.97e-05,0.0001346,0.00011093,0.01628,0.0032294,0.021917,0.0075106,0.00033691,0.0014226,0.20522,0.0021657,0.53551,0.010663,0.40288
0.069052,0.097488,0.4881,0.21239,0.16221,0.038932143,0.39574,0.22289,0.84637,0.55536,0.42151,0.3002,0.42268,0.75979,0.15439,0.44705,0.31263,0.81339,0.79986,0.67701,0.54132,0.4259
0.0046298,0.0056129,0.17311,0.029033,0.038569,0.048074895,0.07103,0.014424,0.56796,0.40305,3.96e-05,0.21976,0.13137,0.03224,0.058138,0.63122,0.35895,0.91628,0.77628,0.16892,0.36028,0.1541
0.0052624,0.0083121,0.03609,0.040322,0.0012222,0.038932143,0.017287,0.029164,0.020911,0.12067,0.18465,0.022046,0.078164,0.13287,0.0014525,0.051415,0.13334,0.26983,0.37468,0.40487,0.088978,0.18276
0.99998,0.99998,0.4487,0.95221,0.9258,0.002344325,0.55484,0.44949,0.81343,0.2229,0.18895,0.3109,0.9847,0.18146,0.99319,0.073222,0.9985,0.92586,0.69479,0.34761,0.78513,0.77357
0.067638,0.071771,0.087395,0.28412,0.25164,0.00136065,0.2091,0.2591,0.069177,0.5968,0.2138,0.021359,0.14501,0.61339,0.41852,0.31016,0.94404,0.43056,0.54136,0.6859,0.37995,0.45396
0.10084,0.10493,0.011837,0.40668,0.24839,0.164360933,0.034187,0.41061,0.15171,0.010615,0.31112,0.065168,0.21672,0.018271,0.24716,0.024057,0.17468,0.17123,0.1192,0.26047,0.29935,0.52074
0.0070463,0.017976,0.0007482,0.080357,0.025898,0.038932143,2.68e-09,3.48e-05,0.0070355,0.013349,0.083529,0.22516,0.00028639,0.41659,0.08351,0.31874,0.090757,0.40043,0.18587,0.47951,0.20713,0.99636
0.0043215,0.0052821,0.016534,0.27314,0.025076,3.3e-11,0.036817,0.016321,0.1058,0.014491,0.16941,0.22534,0.12171,0.31021,0.0018043,0.021489,0.00028102,0.087096,0.0063402,0.31055,0.97541,0.056097
